name,description,price,reference_price,reference_unit,product_id,insert_date,category,subcategory
Limpiador de baño con bioalcohol Tenn botella 1.3 l,botella,3.69,2.84,LITRO,153627,2025-04-08,Limpieza y hogar,Limpieza baño y WC
Desatascador de tuberías cabellos WC Net garrafa 1 l,1 l,6.99,6.99,LITRO,162323,2025-04-08,Limpieza y hogar,Limpieza baño y WC
Desengrasante cítrico Super Paco de Dia spray 1 l,1 l,1.85,1.85,LITRO,301081,2025-04-08,Limpieza y hogar,Limpieza cocina y vitrocerámica
Limpiador potente Super Paco de Dia spray 1 l,1 l,1.85,1.85,LITRO,301082,2025-04-08,Limpieza y hogar,Limpieza cocina y vitrocerámica
Limpiador de vitrocerámica Super Paco de Dia spray 500 ml,500 ml,1.75,3.5,LITRO,274781,2025-04-08,Limpieza y hogar,Limpieza cocina y vitrocerámica
Quitagrasas Asevi spray 750 ml,750 ml,3.25,4.33,LITRO,234521,2025-04-08,Limpieza y hogar,Limpieza cocina y vitrocerámica
Toallitas limpiadoras multiusos Super Paco de Dia bolsa 80 unidades,bolsa,1.99,0.02,UNIDAD,2775,2025-04-08,Limpieza y hogar,Limpieza cocina y vitrocerámica
Limpiador vitrocerámica crema Vitroclen   botella 200 ml,botella,3.89,19.45,LITRO,130058,2025-04-08,Limpieza y hogar,Limpieza cocina y vitrocerámica
Limpiador de vitrocerámica en crema Super Paco de Dia botella 500 ml,botella,2.0,4.0,LITRO,274780,2025-04-08,Limpieza y hogar,Limpieza cocina y vitrocerámica
Papel de aluminio Super Paco de Dia caja 30 m,caja,2.25,0.08,METRO,269324,2025-04-08,Limpieza y hogar,"Papel de aluminio, horno y film"
Film transparente Super Paco de Dia caja 80 m,caja,1.6,0.02,METRO,269325,2025-04-08,Limpieza y hogar,"Papel de aluminio, horno y film"
Papel de horno Super Paco de Dia caja 20 unidades,caja,1.13,0.06,UNIDAD,288355,2025-04-08,Limpieza y hogar,"Papel de aluminio, horno y film"
Bolsas de congelación doble zip 1 litro Super Paco de Dia caja 20 unidades,Bolsa,1.2,0.06,UNIDAD,297913,2025-04-08,Limpieza y hogar,"Papel de aluminio, horno y film"
Bolsas de congelación 4 litros Super Paco de Dia caja 30 unidades,Bolsa,0.64,0.02,UNIDAD,288352,2025-04-08,Limpieza y hogar,"Papel de aluminio, horno y film"
Papel para freidora de aire Super Paco de Dia bolsa 25 unidades,bolsa,1.99,0.08,UNIDAD,301380,2025-04-08,Limpieza y hogar,"Papel de aluminio, horno y film"
Bolsas de congelación doble zip 3 litros Super Paco de Dia caja 15 unidades,Bolsa,1.3,0.09,UNIDAD,297915,2025-04-08,Limpieza y hogar,"Papel de aluminio, horno y film"
Bolsas de congelación 8 litros Super Paco de Dia caja 25 unidades,Bolsa,0.92,0.04,UNIDAD,297912,2025-04-08,Limpieza y hogar,"Papel de aluminio, horno y film"
Insecticida moscas y mosquitos perfumado Aniquilax de Dia spray 750 ml,750 ml,2.25,3.0,LITRO,297947,2025-04-08,Limpieza y hogar,Insecticidas
Insecticida moscas y mosquitos sin perfume Aniquilax de Dia spray 750 ml,750 ml,2.25,3.0,LITRO,297949,2025-04-08,Limpieza y hogar,Insecticidas
Insecticida cucarachas y hormigas Aniquilax de Dia spray 400 ml,400 ml,2.7,6.75,LITRO,297941,2025-04-08,Limpieza y hogar,Insecticidas
Insecticida eléctrico antimosquitos difusor + recambio Aniquilax de Dia caja 1 unidad,caja,3.75,3.75,UNIDAD,297944,2025-04-08,Limpieza y hogar,Insecticidas
Insecticida eléctrico antimosquitos recambio Aniquilax de Dia caja 1 unidad,caja,2.49,2.49,UNIDAD,297946,2025-04-08,Limpieza y hogar,Insecticidas
Vela citronela  Imaqe de Dia 1 unidad,unidad,1.69,1.69,UNIDAD,300583,2025-04-08,Limpieza y hogar,Insecticidas
Pastillas antipolillas ropa limpia Aniquilax de Dia bolsa 24 unidades,bolsa,1.55,0.06,UNIDAD,285560,2025-04-08,Limpieza y hogar,Insecticidas
Trampa para cucarachas Casa Jardín caja 6 unidades,caja,2.95,0.49,UNIDAD,294957,2025-04-08,Limpieza y hogar,Insecticidas
Trampa para hormigas Casa Jardín caja 2 unidades,caja,2.9,1.45,UNIDAD,294956,2025-04-08,Limpieza y hogar,Insecticidas
Pastillas antipolillas lavanda Aniquilax de Dia bolsa 24 unidades,bolsa,1.55,0.06,UNIDAD,285561,2025-04-08,Limpieza y hogar,Insecticidas
Colgador antipolillas lavanda Aniquilax de Dia bolsa 2 unidades,bolsa,1.55,0.78,UNIDAD,285562,2025-04-08,Limpieza y hogar,Insecticidas
Colgador antipolillas ropa limpia Aniquilax de Dia bolsa 2 unidades,bolsa,1.55,0.78,UNIDAD,285563,2025-04-08,Limpieza y hogar,Insecticidas
Insecticida trampa cucarachas Cucal caja 8 unidades,caja,5.99,0.75,UNIDAD,111427,2025-04-08,Limpieza y hogar,Insecticidas
Insecticida eléctrico antimosquitos recambio Bloom caja 2 unidades,caja,7.99,4.0,UNIDAD,161489,2025-04-08,Limpieza y hogar,Insecticidas
Insecticida multi insectos Casa Jardín spray 400 ml,400 ml,5.1,12.75,LITRO,300580,2025-04-08,Limpieza y hogar,Insecticidas
Insecticida eléctrico antimosquitos aparato + 2 recambios Bloom caja 1 unidad,caja,7.99,7.99,UNIDAD,66229,2025-04-08,Limpieza y hogar,Insecticidas
Pinzas antipolillas aroma lavanda fresca Orion bolsa 2 unidades,bolsa,2.99,1.5,UNIDAD,89498,2025-04-08,Limpieza y hogar,Insecticidas
Insecticida total multi insectos Bloom spray 400 ml,400 ml,7.99,2.0,100 ML.,161729,2025-04-08,Limpieza y hogar,Insecticidas
Insecticida eléctrico antimosquitos aparato + recambio Raid caja 1 unidad,caja,4.99,4.99,UNIDAD,161809,2025-04-08,Limpieza y hogar,Insecticidas
Ambientador ropa limpia Super Paco de Dia spray 300 ml,300 ml,1.15,3.83,LITRO,296705,2025-04-08,Limpieza y hogar,Ambientadores
Ambientador perlas perfumadas tropical Super Paco de Dia 110 g,110 g,1.45,13.18,KILO,297543,2025-04-08,Limpieza y hogar,Ambientadores
Vela perfumada aire limpio Imaqe de Dia caja 1 unidad,caja,1.85,1.85,UNIDAD,288945,2025-04-08,Limpieza y hogar,Ambientadores
Ambientador perlas perfumadas lima Super Paco de Dia 110 g,110 g,1.45,13.18,KILO,297542,2025-04-08,Limpieza y hogar,Ambientadores
Ambientador automático ropa limpia Super Paco de Dia spray 250 ml,250 ml,1.8,7.2,LITRO,288612,2025-04-08,Limpieza y hogar,Ambientadores
Ambientador mikado white cotton Imaqe de Dia caja 40 ml,caja,2.15,53.75,LITRO,295809,2025-04-08,Limpieza y hogar,Ambientadores
Ambientador pomelo y sándalo Super Paco de Dia spray 300 ml,300 ml,1.15,3.83,LITRO,296738,2025-04-08,Limpieza y hogar,Ambientadores
Sobre perfume white cotton Imaqe de Dia bolsa 2 unidades,Sobre,1.99,1.0,UNIDAD,295284,2025-04-08,Limpieza y hogar,Ambientadores
Ambientador líquido concentrado blossom Foresan botella 125 ml,botella,1.7,13.6,LITRO,290685,2025-04-08,Limpieza y hogar,Ambientadores
Vela perfumada nata y fresa Imaqe de Dia caja 1 unidad,caja,1.85,1.85,UNIDAD,291083,2025-04-08,Limpieza y hogar,Ambientadores
Ambientador eléctrico mandarina y magnolia recambio  Super Paco de Dia caja 1 unidad,caja,1.85,1.85,UNIDAD,299139,2025-04-08,Limpieza y hogar,Ambientadores
Ambientador eléctrico difusor  Super Paco de Dia caja 1 unidad,caja,1.6,1.6,UNIDAD,299131,2025-04-08,Limpieza y hogar,Ambientadores
Ambientador automático encantos de oriente Super Paco de Dia spray 250 ml,250 ml,1.8,7.2,LITRO,296395,2025-04-08,Limpieza y hogar,Ambientadores
Ambientador gel aroma flores blancas Super Paco de Dia 150 g,150 g,1.09,7.27,KILO,296701,2025-04-08,Limpieza y hogar,Ambientadores
Ambientador para coche y hogar coco Imaqe de Dia 4 ml,4 ml,1.85,462.5,LITRO,297717,2025-04-08,Limpieza y hogar,Ambientadores
Bolsitas perfumadas flor de naranjo y ámbar Imaqe de Dia 3 unidades,unidad,1.69,0.56,UNIDAD,298340,2025-04-08,Limpieza y hogar,Ambientadores
Ambientador eléctrico bergamota y jazmín recambio Super Paco de Dia caja 1 unidad,caja,1.85,1.85,UNIDAD,299140,2025-04-08,Limpieza y hogar,Ambientadores
Ambientador automático naranjos en flor Super Paco de Dia spray 250 ml,250 ml,1.8,7.2,LITRO,288613,2025-04-08,Limpieza y hogar,Ambientadores
Ambientador jardín zen  Super Paco de Dia spray 300 ml,300 ml,1.15,3.83,LITRO,296707,2025-04-08,Limpieza y hogar,Ambientadores
Ambientador para coche y hogar chicle de fresa Imaqe de Dia 4 ml,4 ml,1.85,462.5,LITRO,297716,2025-04-08,Limpieza y hogar,Ambientadores
Ambientador mikado magnolia Imaqe de Dia caja 40 ml,caja,2.15,53.75,LITRO,295808,2025-04-08,Limpieza y hogar,Ambientadores
Ambientador brisa Asevi spray 400 ml,400 ml,2.65,6.63,LITRO,221024,2025-04-08,Limpieza y hogar,Ambientadores
Ambientador automático jardín zen  Super Paco de Dia spray 250 ml,250 ml,1.8,7.2,LITRO,288614,2025-04-08,Limpieza y hogar,Ambientadores
Vela perfumada frutos rojos Imaqe de Dia caja 1 unidad,caja,1.85,1.85,UNIDAD,288944,2025-04-08,Limpieza y hogar,Ambientadores
Difusor ambientador manual con recambio flores blancas Super Paco de Dia caja 1 unidad,caja,1.99,1.99,UNIDAD,298596,2025-04-08,Limpieza y hogar,Ambientadores
Neutralizador de olores algodón fresco Air Wick spray 1 unidad,unidad,2.99,2.99,UNIDAD,305323,2025-04-08,Limpieza y hogar,Ambientadores
Ambientador concentrado perfumado wc Mayordomo botella 150 ml,botella,1.59,10.6,LITRO,230609,2025-04-08,Limpieza y hogar,Ambientadores
Ambientador peonía y bergamota Super Paco de Dia spray 300 ml,300 ml,1.15,3.83,LITRO,296708,2025-04-08,Limpieza y hogar,Ambientadores
Ambientador campos de lavanda Super Paco de Dia spray 300 ml,300 ml,1.15,3.83,LITRO,296706,2025-04-08,Limpieza y hogar,Ambientadores
Ambientador jardín zen recambio  Super Paco de Dia caja 2 unidades,caja,1.99,1.0,UNIDAD,298599,2025-04-08,Limpieza y hogar,Ambientadores
Bolsitas perfumadas lavanda y eucalipto Imaqe de Dia 3 unidades,unidad,1.69,0.56,UNIDAD,298339,2025-04-08,Limpieza y hogar,Ambientadores
Vela perfumada mango y naranja Imaqe de Dia caja 1 unidad,caja,1.89,1.89,UNIDAD,302683,2025-04-08,Limpieza y hogar,Ambientadores
Ambientador mikado aromaterapia relax Imaqe de Dia caja 40 ml,caja,2.4,60.0,LITRO,295810,2025-04-08,Limpieza y hogar,Ambientadores
Ambientador eléctrico flores blancas recambio Super Paco de Dia caja 1 unidad,caja,1.85,1.85,UNIDAD,299137,2025-04-08,Limpieza y hogar,Ambientadores
Ambientador jazmín y lila recambio  Super Paco de Dia caja 2 unidades,caja,1.99,1.0,UNIDAD,298598,2025-04-08,Limpieza y hogar,Ambientadores
Ambientador aroma flores blancas Mayordomo spray 400 ml,400 ml,1.99,4.98,LITRO,277499,2025-04-08,Limpieza y hogar,Ambientadores
Ambientador eléctrico jardín de invierno recambio Super Paco de Dia caja 1 unidad,caja,1.85,1.85,UNIDAD,299138,2025-04-08,Limpieza y hogar,Ambientadores
Ambientador océano recambio Super Paco de Dia caja 2 unidades,caja,1.99,1.0,UNIDAD,298593,2025-04-08,Limpieza y hogar,Ambientadores
Ambientador automático pétalos de talco Super Paco de Dia spray 250 ml,250 ml,1.8,7.2,LITRO,288611,2025-04-08,Limpieza y hogar,Ambientadores
Ambientador eliminador de olores frescor verde Oust spray 300 ml,300 ml,3.99,13.3,LITRO,72662,2025-04-08,Limpieza y hogar,Ambientadores
Ambientador eléctrico flor frescor Air Wick blister 1 unidad,unidad,4.99,4.99,UNIDAD,37338,2025-04-08,Limpieza y hogar,Ambientadores
Ambientador mikado sicilian lemon Imaqe de Dia caja 50 ml,caja,3.45,69.0,LITRO,306079,2025-04-08,Limpieza y hogar,Ambientadores
Ambientador automático active fresh eucalipto aparato + recambio Air Wick spray 1 unidad,unidad,6.99,6.99,UNIDAD,305256,2025-04-08,Limpieza y hogar,Ambientadores
Velón blanco Lumar 1 unidad,unidad,1.5,1.5,UNIDAD,301716,2025-04-08,Limpieza y hogar,Ambientadores
Velón rojo Lumar 1 unidad,unidad,1.5,1.5,UNIDAD,301715,2025-04-08,Limpieza y hogar,Ambientadores
Difusor ambientador manual con recambio océano Super Paco de Dia caja 1 unidad,caja,1.99,1.99,UNIDAD,298597,2025-04-08,Limpieza y hogar,Ambientadores
Ambientador pasión floral recambio  Super Paco de Dia caja 2 unidades,caja,1.99,1.0,UNIDAD,298595,2025-04-08,Limpieza y hogar,Ambientadores
Ambientador verbena y pomelo recambio Super Paco de Dia caja 2 unidades,caja,1.99,1.0,UNIDAD,298594,2025-04-08,Limpieza y hogar,Ambientadores
Ambientador flores blancas recambio  Super Paco de Dia caja 2 unidades,caja,1.99,1.0,UNIDAD,298592,2025-04-08,Limpieza y hogar,Ambientadores
Sobre perfumado lavanda Imaqe de Dia bolsa 2 unidades,Sobre,1.99,1.0,UNIDAD,297910,2025-04-08,Limpieza y hogar,Ambientadores
Ambientador para coche y hogar coche nuevo Imaqe de Dia 4 ml,4 ml,1.85,462.5,LITRO,297715,2025-04-08,Limpieza y hogar,Ambientadores
Ambientador para coche y hogar té verde Imaqe de Dia 4 ml,4 ml,1.85,462.5,LITRO,297714,2025-04-08,Limpieza y hogar,Ambientadores
Ambientador para coche y hogar lima Imaqe de Dia caja 6 ml,caja,1.85,308.33,LITRO,296740,2025-04-08,Limpieza y hogar,Ambientadores
Ambientador para coche y hogar fresa ácida Imaqe de Dia caja 6 ml,caja,1.85,308.33,LITRO,296739,2025-04-08,Limpieza y hogar,Ambientadores
Ambientador flor perfumada rosas y jazmín Imaqe de Dia caja 85 ml,caja,3.79,44.59,LITRO,296734,2025-04-08,Limpieza y hogar,Ambientadores
Ambientador flor perfumada jardín floral Imaqe de Dia caja 85 ml,caja,3.79,44.59,LITRO,296733,2025-04-08,Limpieza y hogar,Ambientadores
Ambientador gel aroma campos de lavanda Super Paco de Dia 150 g,150 g,1.09,7.27,KILO,296702,2025-04-08,Limpieza y hogar,Ambientadores
Aceite esencial aromaterapia dream Imaqe de Dia caja 25 ml,caja,2.55,102.0,LITRO,295813,2025-04-08,Limpieza y hogar,Ambientadores
Aceite esencial aromaterapia yoga Imaqe de Dia caja 25 ml,caja,2.55,102.0,LITRO,295812,2025-04-08,Limpieza y hogar,Ambientadores
Ambientador mikado aromaterapia energy Imaqe de Dia caja 40 ml,caja,2.4,60.0,LITRO,295811,2025-04-08,Limpieza y hogar,Ambientadores
Incienso de lavanda La casa de los aromas caja 20 unidades,caja,1.09,0.05,UNIDAD,289667,2025-04-08,Limpieza y hogar,Ambientadores
Vela perfumada vainilla Aromatium caja 1 unidad,caja,1.89,1.89,UNIDAD,289545,2025-04-08,Limpieza y hogar,Ambientadores
Desinfectante hogar y tejidos Sanytol spray 300 ml,300 ml,3.99,13.3,LITRO,285311,2025-04-08,Limpieza y hogar,Ambientadores
Ambientador lavanda recambio Glade caja 3 unidades,caja,6.89,2.3,UNIDAD,240832,2025-04-08,Limpieza y hogar,Ambientadores
Ambientador absorbeolores aroma lavanda Glade bote 1 unidad,unidad,2.99,2.99,UNIDAD,238826,2025-04-08,Limpieza y hogar,Ambientadores
Ambientador eléctrico nenuco aparato + recambio Air Wick blister 1 unidad,unidad,5.99,5.99,UNIDAD,222623,2025-04-08,Limpieza y hogar,Ambientadores
Ambientador lavanda Glade blister 2 unidades,unidad,5.69,2.85,UNIDAD,205248,2025-04-08,Limpieza y hogar,Ambientadores
Ambientador eléctrico nenuco Air Wick blister 2 unidades,unidad,8.79,4.4,UNIDAD,161008,2025-04-08,Limpieza y hogar,Ambientadores
Desodorante desinfectante para calzado Sanytol spray 150 ml,150 ml,3.89,25.93,LITRO,212817,2025-04-08,Limpieza y hogar,Calzado
Esponja para calzado brillo inmediato incolora Yak caja 1 unidad,caja,1.75,1.75,UNIDAD,152698,2025-04-08,Limpieza y hogar,Calzado
Cerillas Flam'up caja 3 unidades,caja,0.99,0.33,UNIDAD,273674,2025-04-08,Limpieza y hogar,"Útiles del hogar, pilas, bombillas"
Mechero recargable Clipper blister 3 unidades,unidad,2.5,0.83,UNIDAD,304888,2025-04-08,Limpieza y hogar,"Útiles del hogar, pilas, bombillas"
Pinzas de madera bolsa 24 unidades,bolsa,1.49,0.06,UNIDAD,218031,2025-04-08,Limpieza y hogar,"Útiles del hogar, pilas, bombillas"
Pila alcalina aa Varta blister 4 unidades,unidad,3.39,0.85,UNIDAD,108261,2025-04-08,Limpieza y hogar,"Útiles del hogar, pilas, bombillas"
Pila alcalina aaa Cegasa blister 4 unidades,unidad,3.69,0.92,UNIDAD,191355,2025-04-08,Limpieza y hogar,"Útiles del hogar, pilas, bombillas"
Pila alcalina aaa Varta blister 4 unidades,unidad,3.39,0.85,UNIDAD,135568,2025-04-08,Limpieza y hogar,"Útiles del hogar, pilas, bombillas"
Bolsa de algodón azul Dia 1 unidad,Bolsa,1.99,1.99,UNIDAD,272001,2025-04-08,Limpieza y hogar,"Útiles del hogar, pilas, bombillas"
Platos de cartón redondo kraft de 22 cm Betik bolsa 20 unidades,bolsa,1.99,0.1,UNIDAD,283970,2025-04-08,Limpieza y hogar,"Útiles del hogar, pilas, bombillas"
Pastillas de encendido Uni fuego caja 36 unidades,caja,1.49,0.04,UNIDAD,291310,2025-04-08,Limpieza y hogar,"Útiles del hogar, pilas, bombillas"
Cañitas de papel de 4 colores Betik bolsa 48 unidades,bolsa,1.39,0.03,UNIDAD,284198,2025-04-08,Limpieza y hogar,"Útiles del hogar, pilas, bombillas"
Pila alcalina aa Cegasa blister 4 unidades,unidad,3.69,0.92,UNIDAD,191356,2025-04-08,Limpieza y hogar,"Útiles del hogar, pilas, bombillas"
Briqueta de carbón Los rivera bolsa 3 Kg,bolsa,3.69,1.23,KILO,285790,2025-04-08,Limpieza y hogar,"Útiles del hogar, pilas, bombillas"
Vasos desechables compostable de 35 cl Betik bolsa 15 unidades,bolsa,1.99,0.13,UNIDAD,283968,2025-04-08,Limpieza y hogar,"Útiles del hogar, pilas, bombillas"
Bolsa de algodón rosa Dia 1 unidad,Bolsa,1.99,1.99,UNIDAD,300638,2025-04-08,Limpieza y hogar,"Útiles del hogar, pilas, bombillas"
Bolsa de algodón roja Dia 1 unidad,Bolsa,1.99,1.99,UNIDAD,272002,2025-04-08,Limpieza y hogar,"Útiles del hogar, pilas, bombillas"
Pila botón cr2032 Varta blister 2 unidades,unidad,3.49,1.75,UNIDAD,217453,2025-04-08,Limpieza y hogar,"Útiles del hogar, pilas, bombillas"
Vasos desechables compostable de 1 lt Betik bolsa 10 unidades,1 l,3.25,0.33,UNIDAD,284197,2025-04-08,Limpieza y hogar,"Útiles del hogar, pilas, bombillas"
Vasos de papel kraft de 24 cl Betik 12 unidades,unidad,1.99,0.17,UNIDAD,283969,2025-04-08,Limpieza y hogar,"Útiles del hogar, pilas, bombillas"
Cinta americana universal plata 2904 Scotch 10 m,lata,4.0,0.4,METRO,300209,2025-04-08,Limpieza y hogar,"Útiles del hogar, pilas, bombillas"
Pila alcalina max power aa Varta blister 4 unidades,unidad,6.09,1.52,UNIDAD,152555,2025-04-08,Limpieza y hogar,"Útiles del hogar, pilas, bombillas"
Bolsa de rafia 4 asas Dia 1 unidad,Bolsa,0.75,0.75,UNIDAD,302249,2025-04-08,Limpieza y hogar,"Útiles del hogar, pilas, bombillas"
Cinta de montaje doble cara Scotch 15 m,,3.3,0.22,METRO,300210,2025-04-08,Limpieza y hogar,"Útiles del hogar, pilas, bombillas"
Papel de regalo fantasía rollo 2 mt (modelos diferentes),,0.99,0.5,METRO,198412,2025-04-08,Limpieza y hogar,"Útiles del hogar, pilas, bombillas"
Pila alcalina power aa Varta blister 4 unidades,unidad,4.99,1.25,UNIDAD,152551,2025-04-08,Limpieza y hogar,"Útiles del hogar, pilas, bombillas"
Rodillo quitapelusas Scotch brite 1 unidad,unidad,3.49,3.49,UNIDAD,292412,2025-04-08,Limpieza y hogar,"Útiles del hogar, pilas, bombillas"
Carbón vegetal Los rivera bolsa 3 Kg,bolsa,4.29,1.43,KILO,249060,2025-04-08,Limpieza y hogar,"Útiles del hogar, pilas, bombillas"
Filtro 1x4 para café Melitta caja 40 unidades,caja,2.69,0.07,UNIDAD,245467,2025-04-08,Limpieza y hogar,"Útiles del hogar, pilas, bombillas"
Bolsa de rafia isotérmica con velcro Dia 1 unidad,Bolsa,1.99,1.99,UNIDAD,273366,2025-04-08,Limpieza y hogar,"Útiles del hogar, pilas, bombillas"
Vaso de pp reutilizable de 515 ml Betik bolsa 6 unidades,515 ml,1.85,1.85,UNIDAD,304879,2025-04-08,Limpieza y hogar,"Útiles del hogar, pilas, bombillas"
Colgador mediano Command blister 2 unidades,unidad,2.5,1.25,UNIDAD,300212,2025-04-08,Limpieza y hogar,"Útiles del hogar, pilas, bombillas"
Cuchillo de maíz 180 mm Betik bolsa 6 unidades,bolsa,0.6,0.1,UNIDAD,293893,2025-04-08,Limpieza y hogar,"Útiles del hogar, pilas, bombillas"
Tenedor de maíz 175 mm Betik bolsa 6 unidades,bolsa,0.6,0.1,UNIDAD,293892,2025-04-08,Limpieza y hogar,"Útiles del hogar, pilas, bombillas"
Body milk hidratante aloe vera y ácido hialurónico Imaqe de Dia botella 400 ml,botella,1.99,0.5,100 ML.,293728,2025-04-08,"Perfumería, higiene, salud",Hidratación corporal
Crema corporal reparadora urea formato viaje Instituto Español bote 40 ml,40 ml,1.0,2.5,100 ML.,231215,2025-04-08,"Perfumería, higiene, salud",Hidratación corporal
Crema de manos reparadora concentrada con urea Imaqe de Dia tubo 75 ml,75 ml,1.3,1.73,100 ML.,271091,2025-04-08,"Perfumería, higiene, salud",Hidratación corporal
Crema corporal nutritiva oliva y péptidos Imaqe de Dia bote 250 ml,250 ml,1.5,0.6,100 ML.,293731,2025-04-08,"Perfumería, higiene, salud",Hidratación corporal
Crema corporal coco Babaria bote 400 ml,400 ml,3.5,0.88,100 ML.,235099,2025-04-08,"Perfumería, higiene, salud",Hidratación corporal
Body milk nutritivo almendras y prebióticos  Imaqe de Dia botella 400 ml,botella,1.99,0.5,100 ML.,293729,2025-04-08,"Perfumería, higiene, salud",Hidratación corporal
Gel frío calmante para pies y piernas Imaqe de Dia tubo 125 ml,125 ml,1.55,1.24,100 ML.,290115,2025-04-08,"Perfumería, higiene, salud",Hidratación corporal
Crema hidratante cara y cuerpo aloe Tabaibaloe frasco 300 ml,300 ml,2.45,0.82,100 ML.,273259,2025-04-08,"Perfumería, higiene, salud",Hidratación corporal
Crema hidratante universal todo tipo de pieles Nivea lata 250 ml,lata,3.99,1.6,100 ML.,823,2025-04-08,"Perfumería, higiene, salud",Hidratación corporal
Aceite corporal aloe vera Imaqe de Dia botella 400 ml,botella,2.55,0.64,100 ML.,293739,2025-04-08,"Perfumería, higiene, salud",Hidratación corporal
Crema reparadora para pies con urea Imaqe de Dia tubo 125 ml,125 ml,1.55,1.24,100 ML.,290114,2025-04-08,"Perfumería, higiene, salud",Hidratación corporal
Aceite corporal natural anticelulítico ecocert Imaqe de Dia botella 100 ml,botella,2.99,2.99,100 ML.,293746,2025-04-08,"Perfumería, higiene, salud",Hidratación corporal
Aceite corporal argán Imaqe de Dia botella 400 ml,botella,2.95,0.74,100 ML.,293740,2025-04-08,"Perfumería, higiene, salud",Hidratación corporal
Loción corporal con karité piel seca Dove bote 400 ml,400 ml,4.99,1.25,100 ML.,147859,2025-04-08,"Perfumería, higiene, salud",Hidratación corporal
Crema hidratante refrescante Nivea soft frasco 200 ml,200 ml,2.99,1.5,100 ML.,110008,2025-04-08,"Perfumería, higiene, salud",Hidratación corporal
Crema de manos con vainilla Fruit Revolution Imaqe de Dia tubo 50 ml,50 ml,1.0,2.0,100 ML.,271094,2025-04-08,"Perfumería, higiene, salud",Hidratación corporal
Crema de manos con aceite de coco y almendras Dove tubo 75 ml,75 ml,3.25,4.33,100 ML.,246233,2025-04-08,"Perfumería, higiene, salud",Hidratación corporal
Body milk nutritivo cuidado intensivo piel seca/muy seca Nivea botella 400 ml,botella,4.99,1.25,100 ML.,161258,2025-04-08,"Perfumería, higiene, salud",Hidratación corporal
Crema corporal aceite de oliva piel seca Nivea botella 400 ml,botella,4.49,1.12,100 ML.,132151,2025-04-08,"Perfumería, higiene, salud",Hidratación corporal
Crema corporal aromaterapia Imaqe de Dia botella 240 ml,botella,2.35,0.98,100 ML.,293737,2025-04-08,"Perfumería, higiene, salud",Hidratación corporal
Calcetín exfoliante para pies Imaqe de Dia bolsa 2 unidades,bolsa,6.95,3.48,UNIDAD,294056,2025-04-08,"Perfumería, higiene, salud",Hidratación corporal
Loción corporal hidratante piel normal/seca Natural Honey bote 330 ml,330 ml,4.5,1.36,100 ML.,111474,2025-04-08,"Perfumería, higiene, salud",Hidratación corporal
Crema de manos nutritiva manteca de Karité Imaqe de Dia tubo 125 ml,125 ml,1.3,1.04,100 ML.,271090,2025-04-08,"Perfumería, higiene, salud",Hidratación corporal
Calcetín ultra hidratante para pies Imaqe de Dia bolsa 2 unidades,bolsa,3.99,2.0,UNIDAD,294055,2025-04-08,"Perfumería, higiene, salud",Hidratación corporal
Crema de manos antiedad para manos secas Nivea tubo 100 ml,100 ml,3.69,3.69,100 ML.,154321,2025-04-08,"Perfumería, higiene, salud",Hidratación corporal
Crema corporal sicilian lemon Imaqe de Dia bote 250 ml,250 ml,2.29,0.92,100 ML.,305419,2025-04-08,"Perfumería, higiene, salud",Hidratación corporal
Leche corporal vitamina e Babaria bote 500 ml,500 ml,3.15,0.63,100 ML.,269073,2025-04-08,"Perfumería, higiene, salud",Hidratación corporal
Loción corporal intensiva piel extra seca Dove bote 400 ml,400 ml,4.99,1.25,100 ML.,100919,2025-04-08,"Perfumería, higiene, salud",Hidratación corporal
Manteca corporal nutritiva natural cupuaçú y colágeno ecocert Imaqe de Dia bote 200 ml,200 ml,4.5,2.25,100 ML.,293745,2025-04-08,"Perfumería, higiene, salud",Hidratación corporal
Aceite corporal aromaterapia Imaqe de Dia botella 250 ml,botella,2.99,1.2,100 ML.,293741,2025-04-08,"Perfumería, higiene, salud",Hidratación corporal
Crema corporal con vitaminas encapsuladas  Imaqe de Dia bote 250 ml,250 ml,2.95,1.18,100 ML.,293734,2025-04-08,"Perfumería, higiene, salud",Hidratación corporal
Aceite corporal piel perfecta formato viaje Natural Honey bote 100 ml,100 ml,1.5,1.5,100 ML.,228608,2025-04-08,"Perfumería, higiene, salud",Hidratación corporal
Leche corporal nutritiva piel normal-seca Lactovit bote 400 ml,400 ml,4.99,1.25,100 ML.,152306,2025-04-08,"Perfumería, higiene, salud",Hidratación corporal
Crema de manos con melocotón Fruit Revolution Imaqe de Dia tubo 50 ml,50 ml,1.0,2.0,100 ML.,271093,2025-04-08,"Perfumería, higiene, salud",Hidratación corporal
Crema de manos hidratante aloe vera Imaqe de Dia tubo 125 ml,125 ml,1.3,1.04,100 ML.,271089,2025-04-08,"Perfumería, higiene, salud",Hidratación corporal
Crema de manos aceite de oliva Nivea tubo 100 ml,100 ml,2.09,2.09,100 ML.,136244,2025-04-08,"Perfumería, higiene, salud",Hidratación corporal
Loción corporal revitalize Natural Honey botella 400 ml,botella,4.89,1.22,100 ML.,278687,2025-04-08,"Perfumería, higiene, salud",Hidratación corporal
Body shimmer perfumado Imaqe de Dia botella 100 ml,botella,3.9,3.9,100 ML.,299120,2025-04-08,"Perfumería, higiene, salud",Hidratación corporal
