id,name,description,price,reference_price,reference_unit,subcategory_2_nivel_id,subcategory_2_nivel_name,category_id,category_name,subcategory_id,subcategory_name,price_corrected
71452.0,Fregona Microfibra Absorbente Bosque Verde,Paquete 1.0 ud,1.5,1.5,ud,751,"Fregonas, escobas y mopas",26,Limpieza y hogar,244,Utensilios de limpieza y calzado,False
71450.0,Fregona Algodón Bosque Verde,Paquete 1.0 ud,1.1,1.1,ud,751,"Fregonas, escobas y mopas",26,Limpieza y hogar,244,Utensilios de limpieza y calzado,False
71071.0,Fregona Resistente y Absorbente Bosque Verde,Paquete 2.0 ud,1.75,0.875,ud,751,"Fregonas, escobas y mopas",26,Limpieza y hogar,244,Utensilios de limpieza y calzado,False
71407.0,Fregona Microfibra Resistente Bosque Verde,Paquete 1.0 ud,3.5,3.5,ud,751,"Fregonas, escobas y mopas",26,Limpieza y hogar,244,Utensilios de limpieza y calzado,False
71155.0,Escoba Pequeña Bosque Verde,None 1.0 ud,1.7,1.7,ud,751,"Fregonas, escobas y mopas",26,Limpieza y hogar,244,Utensilios de limpieza y calzado,False
71154.0,Escoba para exteriores Bosque Verde,None 1.0 ud,2.6,2.6,ud,751,"Fregonas, escobas y mopas",26,Limpieza y hogar,244,Utensilios de limpieza y calzado,False
86836.0,Mopa atrapa polvo Bosque Verde multiusos,Paquete 1.0 ud,4.5,4.5,ud,751,"Fregonas, escobas y mopas",26,Limpieza y hogar,244,Utensilios de limpieza y calzado,False
71533.0,Gamuzas atrapa polvo Bosque Verde,Paquete 30.0 ud,1.8,0.06,ud,751,"Fregonas, escobas y mopas",26,Limpieza y hogar,244,Utensilios de limpieza y calzado,False
71054.0,Recambio mopa microfibra pequeño Bosque Verde,Paquete 1.0 ud,4.9,4.9,ud,751,"Fregonas, escobas y mopas",26,Limpieza y hogar,244,Utensilios de limpieza y calzado,False
71527.0,Toallitas limpiadoras de suelo Bosque Verde,Paquete 20.0 ud,1.6,0.08,ud,751,"Fregonas, escobas y mopas",26,Limpieza y hogar,244,Utensilios de limpieza y calzado,False
48652.0,Recogedor antivuelco con palo Bosque Verde,None 1.0 ud,1.55,1.55,ud,751,"Fregonas, escobas y mopas",26,Limpieza y hogar,244,Utensilios de limpieza y calzado,False
86612.0,Palo extensible antideslizante Bosque Verde 88 - 150 cm,None 1.0 ud,2.8,2.8,ud,751,"Fregonas, escobas y mopas",26,Limpieza y hogar,244,Utensilios de limpieza y calzado,False
86611.0,Palo antideslizante Bosque Verde 140 cm,None 1.0 ud,1.75,1.75,ud,751,"Fregonas, escobas y mopas",26,Limpieza y hogar,244,Utensilios de limpieza y calzado,False
48649.0,"Cubo de basura mediano 30L Bosque Verde 30,2 x 30,5 x 41,9 cm",None 1.0 ud,8.3,8.3,ud,881,Cubos y barreños,26,Limpieza y hogar,244,Utensilios de limpieza y calzado,False
48651.0,"Cubo de basura pequeño 10L Bosque Verde 24,1 x 25 x 24,7 cm",None 1.0 ud,7.25,7.25,ud,881,Cubos y barreños,26,Limpieza y hogar,244,Utensilios de limpieza y calzado,False
86208.0,Cubo de basura reciclaje 50L o 30L + 10L + 10L Bosque Verde 44.5 x 44.5 x 37 cm,None 1.0 ud,19.0,19.0,ud,881,Cubos y barreños,26,Limpieza y hogar,244,Utensilios de limpieza y calzado,False
86464.0,"Barreño ovalado 8,7L Bosque Verde",None 1.0 ud,2.2,2.2,ud,881,Cubos y barreños,26,Limpieza y hogar,244,Utensilios de limpieza y calzado,False
35920.0,Cubo con ruedas 13L Bosque Verde,None 1.0 ud,3.6,3.6,ud,881,Cubos y barreños,26,Limpieza y hogar,244,Utensilios de limpieza y calzado,False
35921.0,Escurridor para cubo ovalado Bosque Verde escurrebien,None 1.0 ud,2.6,2.6,ud,881,Cubos y barreños,26,Limpieza y hogar,244,Utensilios de limpieza y calzado,False
9900.0,Pinzas de ropa Bosque Verde,Paquete 24.0 ud,1.5,0.063,ud,731,Otros utensilios de limpieza,26,Limpieza y hogar,244,Utensilios de limpieza y calzado,False
23363.0,Rodillo quitapelusas Bosque Verde,None 1.0 ud,1.75,1.75,ud,731,Otros utensilios de limpieza,26,Limpieza y hogar,244,Utensilios de limpieza y calzado,False
86643.0,Cepillo para lavar con asa Bosque Verde,None 1.0 ud,1.9,1.9,ud,731,Otros utensilios de limpieza,26,Limpieza y hogar,244,Utensilios de limpieza y calzado,False
89804.0,Escobilla para WC Bosque Verde,None 1.0 ud,2.95,2.95,ud,731,Otros utensilios de limpieza,26,Limpieza y hogar,244,Utensilios de limpieza y calzado,False
52559.0,Recambios plumero Bosque Verde,Paquete 6.0 ud,1.85,1.85,ud,731,Otros utensilios de limpieza,26,Limpieza y hogar,244,Utensilios de limpieza y calzado,False
71586.0,Plumero de avestruz extensible Bosque Verde,None 1.0 ud,4.95,4.95,ud,731,Otros utensilios de limpieza,26,Limpieza y hogar,244,Utensilios de limpieza y calzado,False
13648.0,Limpiacristales con mango Bosque Verde,None 1.0 ud,2.6,2.6,ud,731,Otros utensilios de limpieza,26,Limpieza y hogar,244,Utensilios de limpieza y calzado,False
8999.0,Plumero atrapa polvo Bosque Verde,Paquete 1.0 ud,2.0,2.0,ud,731,Otros utensilios de limpieza,26,Limpieza y hogar,244,Utensilios de limpieza y calzado,False
70030.0,Crema de calzado blanco autobrillante Bosque Verde con aplicador,Bote 0.05 l,0.95,19.0,L,779,Limpieza de calzado,26,Limpieza y hogar,244,Utensilios de limpieza y calzado,False
70028.0,Crema de calzado marrón autobrillante Bosque Verde con aplicador,Bote 0.05 l,0.95,19.0,L,779,Limpieza de calzado,26,Limpieza y hogar,244,Utensilios de limpieza y calzado,False
70024.0,Crema de calzado negro autobrillante Bosque Verde con aplicador,Bote 0.05 l,0.95,19.0,L,779,Limpieza de calzado,26,Limpieza y hogar,244,Utensilios de limpieza y calzado,False
70008.0,Esponja de calzado incoloro brillo y protección Yak,None 1.0 ud,1.75,1.75,ud,779,Limpieza de calzado,26,Limpieza y hogar,244,Utensilios de limpieza y calzado,False
23183.0,Desodorante de calzado Bosque Verde,Spray 0.25 l,2.95,11.8,L,779,Limpieza de calzado,26,Limpieza y hogar,244,Utensilios de limpieza y calzado,False
40229.0,Maquillaje fluido Cover & Fix Deliplus 01 beige claro,None 0.03 l,5.0,5.0,ud,666,Maquillaje fluido,22,Maquillaje,206,Bases de maquillaje y corrector,False
40231.0,Maquillaje fluido Cover & Fix Deliplus 02 beige rosado,None 0.03 l,5.0,5.0,ud,666,Maquillaje fluido,22,Maquillaje,206,Bases de maquillaje y corrector,False
40234.0,Maquillaje fluido Cover & Fix Deliplus 03 beige medio,None 0.03 l,5.0,5.0,ud,666,Maquillaje fluido,22,Maquillaje,206,Bases de maquillaje y corrector,False
40235.0,Maquillaje fluido Cover & Fix Deliplus 04 dorado,None 0.03 l,5.0,5.0,ud,666,Maquillaje fluido,22,Maquillaje,206,Bases de maquillaje y corrector,False
40241.0,Maquillaje fluido Cover & Fix Deliplus 05 moka,None 0.03 l,5.0,5.0,ud,666,Maquillaje fluido,22,Maquillaje,206,Bases de maquillaje y corrector,False
40253.0,Maquillaje fluido Long Lasting Deliplus 01 beige claro,None 0.03 l,5.5,5.5,ud,666,Maquillaje fluido,22,Maquillaje,206,Bases de maquillaje y corrector,False
40254.0,Maquillaje fluido Long Lasting Deliplus 02 beige claro medio,None 0.03 l,5.5,5.5,ud,666,Maquillaje fluido,22,Maquillaje,206,Bases de maquillaje y corrector,False
40255.0,Maquillaje fluido Long Lasting Deliplus 03 beige medio,None 0.03 l,5.5,5.5,ud,666,Maquillaje fluido,22,Maquillaje,206,Bases de maquillaje y corrector,False
40256.0,Maquillaje fluido Long Lasting Deliplus 04 beige dorado,None 0.03 l,5.5,5.5,ud,666,Maquillaje fluido,22,Maquillaje,206,Bases de maquillaje y corrector,False
40242.0,Maquillaje fluido Hydra-Vital Deliplus 01 beige claro,None 0.03 l,5.0,5.0,ud,666,Maquillaje fluido,22,Maquillaje,206,Bases de maquillaje y corrector,False
40244.0,Maquillaje fluido Hydra-Vital Deliplus 02 beige rosado,None 0.03 l,5.0,5.0,ud,666,Maquillaje fluido,22,Maquillaje,206,Bases de maquillaje y corrector,False
40245.0,Maquillaje fluido Hydra-Vital Deliplus 03 beige medio,None 0.03 l,5.0,5.0,ud,666,Maquillaje fluido,22,Maquillaje,206,Bases de maquillaje y corrector,False
40246.0,Maquillaje fluido Hydra-Vital Deliplus 04 beige medio dorado,None 0.03 l,5.0,5.0,ud,666,Maquillaje fluido,22,Maquillaje,206,Bases de maquillaje y corrector,False
40247.0,Maquillaje fluido Hydra-Vital Deliplus 05 beige dorado,None 0.03 l,5.0,5.0,ud,666,Maquillaje fluido,22,Maquillaje,206,Bases de maquillaje y corrector,False
35630.0,Maquillaje fluido Fit Me Maybelline 110 porcelain,None 0.03 l,7.0,7.0,ud,666,Maquillaje fluido,22,Maquillaje,206,Bases de maquillaje y corrector,False
35631.0,Maquillaje fluido Fit Me Maybelline 115 ivory,None 0.03 l,7.0,7.0,ud,666,Maquillaje fluido,22,Maquillaje,206,Bases de maquillaje y corrector,False
35632.0,Maquillaje fluido Fit Me Maybelline 118 nude,None 0.03 l,7.0,7.0,ud,666,Maquillaje fluido,22,Maquillaje,206,Bases de maquillaje y corrector,False
35633.0,Maquillaje fluido Fit Me Maybelline 120 classic ivory,None 0.03 l,7.0,7.0,ud,666,Maquillaje fluido,22,Maquillaje,206,Bases de maquillaje y corrector,False
35634.0,Maquillaje fluido Fit Me Maybelline 128 warm nude,None 0.03 l,7.0,7.0,ud,666,Maquillaje fluido,22,Maquillaje,206,Bases de maquillaje y corrector,False
35635.0,Maquillaje fluido Fit Me 130 buff beige,None 0.03 l,7.0,7.0,ud,666,Maquillaje fluido,22,Maquillaje,206,Bases de maquillaje y corrector,False
35636.0,Maquillaje fluido Fit Me Maybelline 220 natural beige,None 0.03 l,7.0,7.0,ud,666,Maquillaje fluido,22,Maquillaje,206,Bases de maquillaje y corrector,False
35637.0,Maquillaje fluido Fit Me Maybelline 250 sun beige,None 0.03 l,7.0,7.0,ud,666,Maquillaje fluido,22,Maquillaje,206,Bases de maquillaje y corrector,False
52608.0,Maquillaje fluido Lasting Finish Rimmel London 100 Ivory,None 0.03 l,8.95,8.95,ud,666,Maquillaje fluido,22,Maquillaje,206,Bases de maquillaje y corrector,False
52609.0,Maquillaje fluido Lasting Finish Rimmel London 170 Wheat,None 0.03 l,8.95,8.95,ud,666,Maquillaje fluido,22,Maquillaje,206,Bases de maquillaje y corrector,False
52610.0,Maquillaje fluido Lasting Finish Rimmel London 200 Soft beige,None 0.03 l,8.95,8.95,ud,666,Maquillaje fluido,22,Maquillaje,206,Bases de maquillaje y corrector,False
52611.0,Maquillaje fluido Lasting Finish Rimmel London 203 True beige,None 0.03 l,8.95,8.95,ud,666,Maquillaje fluido,22,Maquillaje,206,Bases de maquillaje y corrector,False
52612.0,Maquillaje fluido Lasting Finish Rimmel London 210 Golden beige,None 0.03 l,8.95,8.95,ud,666,Maquillaje fluido,22,Maquillaje,206,Bases de maquillaje y corrector,False
52613.0,Maquillaje fluido Lasting Finish Rimmel London 303 Honey,None 0.03 l,8.95,8.95,ud,666,Maquillaje fluido,22,Maquillaje,206,Bases de maquillaje y corrector,False
40249.0,Maquillaje base Compacta Deliplus 01 beige,None 0.011 kg,5.5,5.5,ud,665,Maquillaje compacto,22,Maquillaje,206,Bases de maquillaje y corrector,False
40250.0,Maquillaje base Compacta Deliplus 02 beige rosado,None 0.011 kg,5.5,5.5,ud,665,Maquillaje compacto,22,Maquillaje,206,Bases de maquillaje y corrector,False
40251.0,Maquillaje base Compacta Deliplus 03 beige dorado,None 0.011 kg,5.5,5.5,ud,665,Maquillaje compacto,22,Maquillaje,206,Bases de maquillaje y corrector,False
40252.0,Maquillaje base Compacta Deliplus 04 beige oscuro,None 0.011 kg,5.5,5.5,ud,665,Maquillaje compacto,22,Maquillaje,206,Bases de maquillaje y corrector,False
40261.0,Pincel iluminador Deliplus 01,None 1.0 ud,4.5,4.5,ud,671,Correctores y prebase,22,Maquillaje,206,Bases de maquillaje y corrector,False
40262.0,Pincel iluminador Deliplus 02,None 1.0 ud,4.5,4.5,ud,671,Correctores y prebase,22,Maquillaje,206,Bases de maquillaje y corrector,False
40263.0,Corrector Stick Deliplus 01,None 0.005 kg,3.5,3.5,ud,671,Correctores y prebase,22,Maquillaje,206,Bases de maquillaje y corrector,False
40264.0,Corrector Stick Deliplus 02,None 0.005 kg,3.5,3.5,ud,671,Correctores y prebase,22,Maquillaje,206,Bases de maquillaje y corrector,False
41163.0,Corrector stick Deliplus 03,None 0.005 kg,3.5,70.0,100 g,671,Correctores y prebase,22,Maquillaje,206,Bases de maquillaje y corrector,False
40267.0,Corrector Cover & Fix Deliplus 01,None 0.0045 kg,4.0,4.0,ud,671,Correctores y prebase,22,Maquillaje,206,Bases de maquillaje y corrector,False
40268.0,Corrector Cover & Fix Deliplus 02,None 0.0045 kg,4.0,4.0,ud,671,Correctores y prebase,22,Maquillaje,206,Bases de maquillaje y corrector,False
40269.0,Corrector Cover & Fix Deliplus 03,None 0.0045 kg,4.0,4.0,ud,671,Correctores y prebase,22,Maquillaje,206,Bases de maquillaje y corrector,False
15747.0,Prebase de maquillaje matificante Primer,None 0.025 l,5.5,5.5,ud,671,Correctores y prebase,22,Maquillaje,206,Bases de maquillaje y corrector,False
40265.0,Corrector Hydra-Vital Deliplus 01,None 0.01 l,4.0,4.0,ud,671,Correctores y prebase,22,Maquillaje,206,Bases de maquillaje y corrector,False
40266.0,Corrector Hydra-Vital Deliplus 02,None 0.01 l,4.0,4.0,ud,671,Correctores y prebase,22,Maquillaje,206,Bases de maquillaje y corrector,False
40258.0,Prebase corrector Primer Deliplus 02 tono melocotón,None 0.025 l,5.5,5.5,ud,671,Correctores y prebase,22,Maquillaje,206,Bases de maquillaje y corrector,False
40259.0,Prebase corrector Primer Deliplus 03 tono lila,None 0.025 l,5.5,5.5,ud,671,Correctores y prebase,22,Maquillaje,206,Bases de maquillaje y corrector,False
52616.0,Multi corrector Rimmel 20 fair,None 0.01 l,6.95,6.95,ud,671,Correctores y prebase,22,Maquillaje,206,Bases de maquillaje y corrector,False
7980.0,Multi corrector Rimmel 40 ivory,None 0.01 l,6.95,6.95,ud,671,Correctores y prebase,22,Maquillaje,206,Bases de maquillaje y corrector,False
52617.0,Multi corrector Rimmel 50 sand,None 0.01 l,6.95,6.95,ud,671,Correctores y prebase,22,Maquillaje,206,Bases de maquillaje y corrector,False
8319.0,Iluminador facial fluido Highlighter Deliplus 01,None 0.012 l,5.0,5.0,ud,671,Correctores y prebase,22,Maquillaje,206,Bases de maquillaje y corrector,False
8320.0,Bronceador facial fluido Bronzer luminoso Deliplus 01,None 0.012 l,5.0,5.0,ud,671,Correctores y prebase,22,Maquillaje,206,Bases de maquillaje y corrector,False
80395.0,Colorete compacto Blush Mate Deliplus 02 coral,None 0.0055 kg,4.25,4.25,ud,674,Colorete,22,Maquillaje,207,Colorete y polvos,False
80396.0,Colorete compacto Blush Mate Deliplus 03 rojo,None 0.0055 kg,4.25,4.25,ud,674,Colorete,22,Maquillaje,207,Colorete y polvos,False
8316.0,Colorete compacto Blush Mate Deliplus 04 coral,None 0.0055 kg,4.25,4.25,ud,674,Colorete,22,Maquillaje,207,Colorete y polvos,False
80399.0,Colorete compacto Blush Luminoso Deliplus 01 rosa,None 1.0 ud,4.25,4.25,ud,674,Colorete,22,Maquillaje,207,Colorete y polvos,False
80421.0,Colorete compacto Blush Luminoso Deliplus 02 coral,None 1.0 ud,4.25,4.25,ud,674,Colorete,22,Maquillaje,207,Colorete y polvos,False
80422.0,Colorete compacto Blush Luminoso Deliplus 03 dorado,None 1.0 ud,4.25,4.25,ud,674,Colorete,22,Maquillaje,207,Colorete y polvos,False
80398.0,Colorete compacto Blush Satin Deliplus 02 natural,None 1.0 ud,4.25,4.25,ud,674,Colorete,22,Maquillaje,207,Colorete y polvos,False
8319.0,Iluminador facial fluido Highlighter Deliplus 01,None 0.012 l,5.0,5.0,ud,674,Colorete,22,Maquillaje,207,Colorete y polvos,False
8320.0,Bronceador facial fluido Bronzer luminoso Deliplus 01,None 0.012 l,5.0,5.0,ud,674,Colorete,22,Maquillaje,207,Colorete y polvos,False
8317.0,Colorete fluido Blush luminoso Deliplus 01,None 0.012 l,5.0,5.0,ud,674,Colorete,22,Maquillaje,207,Colorete y polvos,False
8318.0,Colorete fluido Blush luminoso Deliplus 02,None 0.012 l,5.0,5.0,ud,674,Colorete,22,Maquillaje,207,Colorete y polvos,False
12819.0,Colorete fluido Blush mate Deliplus 01 rosa amarronado,None 0.012 l,5.0,5.0,ud,674,Colorete,22,Maquillaje,207,Colorete y polvos,False
12825.0,Colorete fluido Blush mate Deliplus 02 coral,None 0.012 l,5.0,5.0,ud,674,Colorete,22,Maquillaje,207,Colorete y polvos,False
12832.0,Colorete fluido Blush mate Deliplus 03 rosa,None 0.012 l,5.0,5.0,ud,674,Colorete,22,Maquillaje,207,Colorete y polvos,False
12833.0,Colorete fluido Blush mate Deliplus 04 rojo,None 0.012 l,5.0,5.0,ud,674,Colorete,22,Maquillaje,207,Colorete y polvos,False
12868.0,Tinte de color para labios y mejillas Sweet Dahlia 02 rosa claro,None 0.006 kg,5.0,5.0,ud,674,Colorete,22,Maquillaje,207,Colorete y polvos,False
12867.0,Tinte de color para labios y mejillas Plum Dahlia 01 rosa medio,None 0.006 kg,5.0,5.0,ud,674,Colorete,22,Maquillaje,207,Colorete y polvos,False
80433.0,Polvo compacto Sol Deliplus claro,None 0.022 kg,7.5,7.5,ud,673,Polvos,22,Maquillaje,207,Colorete y polvos,False
80434.0,Polvo compacto Sol Deliplus oscuro,None 0.022 kg,7.5,7.5,ud,673,Polvos,22,Maquillaje,207,Colorete y polvos,False
80427.0,Polvo compacto Matificante Deliplus,None 0.009 kg,5.0,5.0,ud,673,Polvos,22,Maquillaje,207,Colorete y polvos,False
80428.0,Polvo suelto Translúcido Deliplus 01,None 0.005 kg,5.5,5.5,ud,673,Polvos,22,Maquillaje,207,Colorete y polvos,False
52974.0,Polvo Compacto 24H Long Lasting Deliplus 02 beige rosado,None 0.01 kg,6.0,6.0,ud,673,Polvos,22,Maquillaje,207,Colorete y polvos,False
52975.0,Polvo Compacto 24H Long Lasting Deliplus 03 dorado,None 0.01 kg,6.0,6.0,ud,673,Polvos,22,Maquillaje,207,Colorete y polvos,False
52976.0,Polvo Compacto 24H Long Lasting Deliplus 04 dorado oscuro,None 0.01 kg,6.0,6.0,ud,673,Polvos,22,Maquillaje,207,Colorete y polvos,False
77749.0,Vaselina hidratante Deliplus,Tarro 0.1 kg,2.0,2.0,100 g,599,Cuidado,22,Maquillaje,208,Labios,False
95730.0,Vaselina perfumada para labios Deliplus frambuesa,Tarro 0.015 kg,1.6,10.667,100 g,599,Cuidado,22,Maquillaje,208,Labios,False
22804.0,Bálsamo reparador labios Deliplus,Tubo 0.015 l,2.6,17.334,100 ml,599,Cuidado,22,Maquillaje,208,Labios,False
50245.0,Contorno de labios Regen Skin Deliplus,Tarro 0.015 l,4.5,30.0,100 ml,599,Cuidado,22,Maquillaje,208,Labios,False
35539.0,Perfilador de labios Long Lasting Deliplus 01 rosa nude,None 1.0 ud,2.5,2.5,ud,679,Perfilador labios,22,Maquillaje,208,Labios,False
35871.0,Perfilador de labios Long Lasting Deliplus 06 fucsia,None 1.0 ud,2.5,2.5,ud,679,Perfilador labios,22,Maquillaje,208,Labios,False
35872.0,Perfilador de labios Long Lasting Deliplus 07 rojo,None 1.0 ud,2.5,2.5,ud,679,Perfilador labios,22,Maquillaje,208,Labios,False
35873.0,Perfilador de labios Long Lasting Deliplus 08 granate,None 1.0 ud,2.5,2.5,ud,679,Perfilador labios,22,Maquillaje,208,Labios,False
67713.0,Perfilador de labios Long Lasting Deliplus 10 canela,None 1.0 ud,2.5,2.5,ud,679,Perfilador labios,22,Maquillaje,208,Labios,False
35876.0,Perfilador de labios Long Lasting Deliplus 11 nude,None 1.0 ud,2.5,2.5,ud,679,Perfilador labios,22,Maquillaje,208,Labios,False
8338.0,Perfilador de labios Long Lasting Deliplus 12 nude beige,None 1.0 ud,2.5,2.5,ud,679,Perfilador labios,22,Maquillaje,208,Labios,False
80295.0,Perfilador de labios Deliplus 02 marsala,None 1.0 ud,2.5,2.5,ud,679,Perfilador labios,22,Maquillaje,208,Labios,False
80322.0,Perfilador de labios Deliplus 05 fresa,None 1.0 ud,2.5,2.5,ud,679,Perfilador labios,22,Maquillaje,208,Labios,False
22350.0,Perfilador de labios Deliplus 06 Canela,None 1.0 ud,2.5,2.5,ud,679,Perfilador labios,22,Maquillaje,208,Labios,False
35407.0,Perfilador de labios Deliplus 08 rojo,None 1.0 ud,2.5,2.5,ud,679,Perfilador labios,22,Maquillaje,208,Labios,False
67888.0,Perfilador de labios Deliplus 07 cereza,None 1.0 ud,2.5,2.5,ud,679,Perfilador labios,22,Maquillaje,208,Labios,False
46533.0,Pintalabios Color Fix Deliplus 06,None 1.0 ud,3.5,3.5,ud,676,Pintalabios fijo,22,Maquillaje,208,Labios,False
80287.0,Pintalabios Color Fix Deliplus 07 frambuesa,None 1.0 ud,3.5,3.5,ud,676,Pintalabios fijo,22,Maquillaje,208,Labios,False
22529.0,Pintalabios Creamy Deliplus 201 nude,None 1.0 ud,4.65,4.65,ud,675,Pintalabios cremoso y brillos,22,Maquillaje,208,Labios,False
22530.0,Pintalabios Creamy Deliplus 202 rosa cálido,None 1.0 ud,4.65,4.65,ud,675,Pintalabios cremoso y brillos,22,Maquillaje,208,Labios,False
41152.0,Pintalabios Creamy Deliplus 204 rosa pétalo,None 1.0 ud,4.65,4.65,ud,675,Pintalabios cremoso y brillos,22,Maquillaje,208,Labios,False
41258.0,Pintalabios Creamy Deliplus 207 ciruela,None 1.0 ud,4.65,4.65,ud,675,Pintalabios cremoso y brillos,22,Maquillaje,208,Labios,False
22536.0,Pintalabios Creamy Deliplus 210 rojo,None 1.0 ud,4.65,4.65,ud,675,Pintalabios cremoso y brillos,22,Maquillaje,208,Labios,False
35140.0,Pintalabios Creamy Deliplus 211 cereza,None 1.0 ud,3.0,3.0,ud,675,Pintalabios cremoso y brillos,22,Maquillaje,208,Labios,False
41151.0,Pintalabios Creamy Deliplus 212 marrón crema,None 1.0 ud,4.65,4.65,ud,675,Pintalabios cremoso y brillos,22,Maquillaje,208,Labios,False
40055.0,Pintalabios Creamy Deliplus 213 marsala,None 1.0 ud,4.65,4.65,ud,675,Pintalabios cremoso y brillos,22,Maquillaje,208,Labios,False
8297.0,Pintalabios Creamy Deliplus 214 nude perlado,None 1.0 ud,3.0,3.0,ud,675,Pintalabios cremoso y brillos,22,Maquillaje,208,Labios,False
8294.0,Pintalabios Creamy Deliplus 215 malva suave,None 1.0 ud,4.65,4.65,ud,675,Pintalabios cremoso y brillos,22,Maquillaje,208,Labios,False
8295.0,Pintalabios Creamy Deliplus 216 rosa medio,None 1.0 ud,3.0,3.0,ud,675,Pintalabios cremoso y brillos,22,Maquillaje,208,Labios,False
8296.0,Pintalabios Creamy Deliplus 217 melocotón,None 1.0 ud,3.0,3.0,ud,675,Pintalabios cremoso y brillos,22,Maquillaje,208,Labios,False
8299.0,Pintalabios Creamy Deliplus 218 granate suave,None 1.0 ud,4.65,4.65,ud,675,Pintalabios cremoso y brillos,22,Maquillaje,208,Labios,False
8300.0,Pintalabios Creamy Deliplus 219 marrón chocolate,None 1.0 ud,4.65,4.65,ud,675,Pintalabios cremoso y brillos,22,Maquillaje,208,Labios,False
40327.0,Bálsamo labial Color Balm Deliplus 05 rojo,None 1.0 ud,4.5,4.5,ud,675,Pintalabios cremoso y brillos,22,Maquillaje,208,Labios,False
40328.0,Bálsamo labial Color Balm Deliplus 06 morado,None 1.0 ud,4.5,4.5,ud,675,Pintalabios cremoso y brillos,22,Maquillaje,208,Labios,False
35336.0,Bálsamo labial Color Balm Deliplus 07 nude pink,None 1.0 ud,4.5,4.5,ud,675,Pintalabios cremoso y brillos,22,Maquillaje,208,Labios,False
35337.0,Bálsamo labial Color Balm Deliplus 08 nude beige,None 1.0 ud,4.5,4.5,ud,675,Pintalabios cremoso y brillos,22,Maquillaje,208,Labios,False
35338.0,Bálsamo labial Color Balm Deliplus 09 rosa medio perlado,None 1.0 ud,4.5,4.5,ud,675,Pintalabios cremoso y brillos,22,Maquillaje,208,Labios,False
8291.0,Bálsamo labial Color Balm Deliplus 10 coral,None 1.0 ud,4.5,4.5,ud,675,Pintalabios cremoso y brillos,22,Maquillaje,208,Labios,False
8292.0,Bálsamo labial Color Balm Deliplus 11 rosa,None 1.0 ud,4.5,4.5,ud,675,Pintalabios cremoso y brillos,22,Maquillaje,208,Labios,False
8290.0,Bálsamo labial Color Balm Deliplus 12 frambuesa,None 1.0 ud,4.5,4.5,ud,675,Pintalabios cremoso y brillos,22,Maquillaje,208,Labios,False
11663.0,Bálsamo labial Color Balm Deliplus 13 perlado,None 1.0 ud,4.5,4.5,ud,675,Pintalabios cremoso y brillos,22,Maquillaje,208,Labios,False
35377.0,Brillo de labios Volumizer gloss Deliplus 01 transparente,None 0.004 l,4.5,4.5,ud,675,Pintalabios cremoso y brillos,22,Maquillaje,208,Labios,False
35378.0,Brillo de labios Volumizer gloss Deliplus 02 nude,None 0.004 l,4.5,4.5,ud,675,Pintalabios cremoso y brillos,22,Maquillaje,208,Labios,False
35379.0,Brillo de labios Volumizer gloss Deliplus 03 pink nude,None 0.004 l,4.5,4.5,ud,675,Pintalabios cremoso y brillos,22,Maquillaje,208,Labios,False
35381.0,Brillo de labios Volumizer gloss Deliplus 05 rosa,None 0.004 l,4.5,4.5,ud,675,Pintalabios cremoso y brillos,22,Maquillaje,208,Labios,False
35382.0,Brillo de labios Volumizer gloss Deliplus 06 morado,None 0.004 l,4.5,4.5,ud,675,Pintalabios cremoso y brillos,22,Maquillaje,208,Labios,False
35383.0,Brillo de labios Volumizer gloss Deliplus 07 transparente con destellos,None 0.004 l,4.5,4.5,ud,675,Pintalabios cremoso y brillos,22,Maquillaje,208,Labios,False
11515.0,Brillo de labios Volumizer gloss Deliplus 10 chocolate,None 0.004 l,4.5,4.5,ud,675,Pintalabios cremoso y brillos,22,Maquillaje,208,Labios,False
12822.0,Aceite labial Lip Oil glow bloom Deliplus 01 naranja,None 0.006 l,4.5,4.5,ud,675,Pintalabios cremoso y brillos,22,Maquillaje,208,Labios,False
12823.0,Aceite labial Lip Oil glow bloom Deliplus 02 fucsia,None 0.006 l,4.5,4.5,ud,675,Pintalabios cremoso y brillos,22,Maquillaje,208,Labios,False
12824.0,Aceite labial Lip Oil glow bloom Deliplus 03 cherry,None 0.006 l,4.5,4.5,ud,675,Pintalabios cremoso y brillos,22,Maquillaje,208,Labios,False
12868.0,Tinte de color para labios y mejillas Sweet Dahlia 02 rosa claro,None 0.006 kg,5.0,5.0,ud,675,Pintalabios cremoso y brillos,22,Maquillaje,208,Labios,False
12867.0,Tinte de color para labios y mejillas Plum Dahlia 01 rosa medio,None 0.006 kg,5.0,5.0,ud,675,Pintalabios cremoso y brillos,22,Maquillaje,208,Labios,False
23540.0,Pintalabios mate Deliplus 101 nude,None 0.004 kg,4.5,4.5,ud,677,Pintalabios mate,22,Maquillaje,208,Labios,False
23541.0,Pintalabios Mate Deliplus 102 caramelo,None 0.004 kg,4.5,4.5,ud,677,Pintalabios mate,22,Maquillaje,208,Labios,False
60929.0,Pintalabios Mate Deliplus 107 caldera,None 0.004 kg,4.5,4.5,ud,677,Pintalabios mate,22,Maquillaje,208,Labios,False
60931.0,Pintalabios Mate Deliplus 109 frambuesa,None 0.004 kg,3.0,3.0,ud,677,Pintalabios mate,22,Maquillaje,208,Labios,False
