category,subcategory,subsubcategory,name,description,price,reference_price,reference_unit,date
Congelados,Helados,Tarrinas,Helado de chocolate sin azúcar añadido Carrefour Classic sin gluten 500 ml.,500 ml,3.19,12.76,kg,2025-04-14
Congelados,Helados,Tarrinas,Helado de vainilla caramelo brownie Häagen Dazs 460 ml.,460 ml,7.25,18.78,kg,2025-04-14
Congelados,Helados,Tarrinas,Helado de almendras Magnum sin gluten 440 ml.,440 ml,6.75,22.73,kg,2025-04-14
Congelados,Helados,Tarrinas,Helado de fresa Carrefour Extra sin gluten sin lactosa 480 g.,480 g,4.69,9.77,kg,2025-04-14
Congelados,Helados,Tarrinas,Helado proteína con cacahuete Carrefour Sensation sin gluten y sin azúcar añadido 300 g.,300 g,3.29,10.97,kg,2025-04-14
Congelados,Helados,Tarrinas,Helado de chocolate ecológico Carrefour Bio 450 g.,450 g,4.55,10.11,kg,2025-04-14
Congelados,Helados,Tarrinas,Tarrina Sundae Marshmellow & More Ben & Jerry's 427 ml.,Tarrina,7.79,24.65,kg,2025-04-14
Congelados,Helados,Tarrinas,Helado crema nata con salsa de mango Ben & Jerry's 391 g.,391 g,7.79,19.92,kg,2025-04-14
Congelados,Helados,Polos,Helado Pirulo Fantasmikos Nestlé sin gluten 15 ud.,,5.19,0.35,ud,2025-04-14
Congelados,Helados,Polos,Helado de lima-limón push up Carrefour Classic' 6 ud.,,2.49,0.42,ud,2025-04-14
Congelados,Helados,Polos,Helado de fresa Drácula Frigo sin gluten 6 ud.,,5.09,0.85,ud,2025-04-14
Congelados,Helados,Polos,Bombón helado sabor vainilla recubierto de frutas exóticas Carrefour 4 ud.,,2.95,0.74,ud,2025-04-14
Congelados,Helados,Polos,Helado de lima-limón Calippo sin gluten 5 ud.,,5.15,1.03,ud,2025-04-14
Congelados,Helados,Polos,Helado de fresa Frigo Pie Heartbrand sin gluten 6 ud.,,5.09,0.85,ud,2025-04-14
Congelados,Helados,Polos,Mini bombón helado de frutas exóticas y frutos rojos con vainilla Carrefour 8 ud.,,3.05,0.38,ud,2025-04-14
Congelados,Helados,Polos,Helado de limón y naranja Carrefour sin gluten y sin lactosa 6 ud.,,1.05,0.18,ud,2025-04-14
Congelados,Helados,Polos,Helado bat cola Carrefour Classic' sin gluten 6 ud.,,2.55,0.42,ud,2025-04-14
Congelados,Helados,Polos,Helado Super Mix Calippo sin gluten 5 ud.,,5.15,1.03,ud,2025-04-14
